"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-25 17:00","2024","05","25","17:00","","19.1","","14.1","","73","","0.0","","","","","","","","99.62","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-25 18:00","2024","05","25","18:00","","18.4","","13.4","","73","","0.0","","","","","","","","99.60","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-25 19:00","2024","05","25","19:00","","16.2","","12.6","","79","","0.0","","","","","","","","99.65","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-25 20:00","2024","05","25","20:00","","15.3","","12.4","","83","","0.0","","","","","","","","99.68","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-25 21:00","2024","05","25","21:00","","14.6","","12.4","","86","","0.0","","","","","","","","99.75","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-25 22:00","2024","05","25","22:00","","15.0","","12.7","","86","","0.0","","","","","","","","99.84","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-25 23:00","2024","05","25","23:00","","14.3","","12.4","","88","","0.0","","","","","","","","99.84","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-26 00:00","2024","05","26","00:00","","14.1","","12.4","","90","","0.0","","","","","","","","99.86","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-26 01:00","2024","05","26","01:00","","13.8","","12.4","","91","","0.0","","","","","","","","99.87","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-26 02:00","2024","05","26","02:00","","13.3","","12.3","","93","","0.0","","","","","","","","99.89","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-26 03:00","2024","05","26","03:00","","13.2","","12.2","","94","","0.0","","","","","","","","99.93","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-26 04:00","2024","05","26","04:00","","13.7","","12.6","","93","","0.0","","","","","","","","99.93","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-26 05:00","2024","05","26","05:00","","13.0","","11.9","","93","","0.0","","","","","","","","100.01","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-26 06:00","2024","05","26","06:00","","13.6","","12.3","","92","","0.0","","","","","","","","100.03","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-26 07:00","2024","05","26","07:00","","13.6","","11.3","","86","","0.0","","","","","","","","100.09","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-26 08:00","2024","05","26","08:00","","15.4","","11.8","","79","","0.0","","","","","","","","100.10","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-26 09:00","2024","05","26","09:00","","17.4","","11.8","","69","","0.0","","","","","","","","100.10","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-26 10:00","2024","05","26","10:00","","18.3","","12.2","","67","","0.0","","","","","","","","100.09","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-26 11:00","2024","05","26","11:00","","17.8","","12.9","","73","","0.0","","","","","","","","100.08","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-26 12:00","2024","05","26","12:00","","19.1","","13.4","","70","","0.0","","","","","","","","100.06","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-26 13:00","2024","05","26","13:00","","19.3","","13.7","","70","","0.0","","","","","","","","100.06","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-26 14:00","2024","05","26","14:00","","20.9","","14.0","","65","","0.0","","","","","","","","99.99","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-26 15:00","2024","05","26","15:00","","21.7","","12.0","","54","","0.0","","","","","","","","99.87","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-26 16:00","2024","05","26","16:00","","21.4","","9.4","","46","","0.0","","","","","","","","99.75","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-26 17:00","2024","05","26","17:00","","20.3","","12.3","","60","","0.0","","","","","","","","99.70","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-26 18:00","2024","05","26","18:00","","19.6","","12.9","","65","","0.0","","","","","","","","99.64","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-26 19:00","2024","05","26","19:00","","18.7","","12.3","","66","","0.0","","","","","","","","99.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-26 20:00","2024","05","26","20:00","","18.9","","11.5","","62","","0.0","","","","","","","","99.47","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-26 21:00","2024","05","26","21:00","","18.8","","10.9","","60","","0.0","","","","","","","","99.41","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-26 22:00","2024","05","26","22:00","","18.2","","11.5","","65","","0.0","","","","","","","","99.28","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-26 23:00","2024","05","26","23:00","","17.8","","12.6","","71","","0.0","","","","","","","","99.15","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-27 00:00","2024","05","27","00:00","","16.1","","13.4","","84","","0.7","","","","","","","","99.09","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-27 01:00","2024","05","27","01:00","","15.8","","14.1","","90","","2.6","","","","","","","","98.93","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-27 02:00","2024","05","27","02:00","","15.7","","14.6","","93","","8.1","","","","","","","","98.77","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-27 03:00","2024","05","27","03:00","","16.2","","15.3","","94","","0.8","","","","","","","","98.66","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-27 04:00","2024","05","27","04:00","","17.9","","16.1","","89","","0.4","","","","","","","","98.65","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-27 05:00","2024","05","27","05:00","","17.1","","14.7","","86","","0.0","","","","","","","","98.69","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-27 06:00","2024","05","27","06:00","","17.5","","15.4","","88","","0.0","","","","","","","","98.70","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-27 07:00","2024","05","27","07:00","","17.9","","15.0","","83","","0.0","","","","","","","","98.68","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-27 08:00","2024","05","27","08:00","","17.6","","15.4","","87","","0.0","","","","","","","","98.62","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-27 09:00","2024","05","27","09:00","","17.6","","16.3","","92","","2.6","","","","","","","","98.56","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-27 10:00","2024","05","27","10:00","","17.9","","16.9","","94","","8.8","","","","","","","","98.50","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-27 11:00","2024","05","27","11:00","","18.2","","17.1","","94","","5.0","","","","","","","","98.49","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-27 12:00","2024","05","27","12:00","","17.7","","16.6","","93","","1.4","","","","","","","","98.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-27 13:00","2024","05","27","13:00","","19.3","","17.9","","91","","0.3","","","","","","","","98.50","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-27 14:00","2024","05","27","14:00","","22.1","","17.1","","74","","0.0","","","","","","","","98.46","","27","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-27 15:00","2024","05","27","15:00","","23.1","","15.6","","63","","0.0","","","","","","","","98.43","","27","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-27 16:00","2024","05","27","16:00","","23.0","","14.3","","58","","0.0","","","","","","","","98.44","","27","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-27 17:00","2024","05","27","17:00","","22.7","","13.2","","55","","0.0","","","","","","","","98.42","","26","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-27 18:00","2024","05","27","18:00","","21.8","","15.2","","66","","0.0","","","","","","","","98.52","","26","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-27 19:00","2024","05","27","19:00","","20.2","","13.7","","66","","0.0","","","","","","","","98.67","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-27 20:00","2024","05","27","20:00","","19.2","","13.5","","70","","0.0","","","","","","","","98.74","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-27 21:00","2024","05","27","21:00","","17.7","","14.2","","80","","0.0","","","","","","","","98.86","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-27 22:00","2024","05","27","22:00","","17.3","","14.1","","81","","0.0","","","","","","","","98.89","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-27 23:00","2024","05","27","23:00","","17.4","","13.4","","77","","0.0","","","","","","","","98.92","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-28 00:00","2024","05","28","00:00","","15.6","","13.3","","86","","0.3","","","","","","","","98.97","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-28 01:00","2024","05","28","01:00","","15.3","","13.9","","91","","0.7","","","","","","","","98.97","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-28 02:00","2024","05","28","02:00","","15.5","","14.3","","93","","0.0","","","","","","","","98.98","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-28 03:00","2024","05","28","03:00","","15.2","","13.2","","88","","0.0","","","","","","","","99.02","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-28 04:00","2024","05","28","04:00","","15.5","","13.0","","85","","0.0","","","","","","","","99.06","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-28 05:00","2024","05","28","05:00","","15.8","","12.6","","81","","0.0","","","","","","","","99.14","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-28 06:00","2024","05","28","06:00","","16.0","","12.3","","79","","0.0","","","","","","","","99.20","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-28 07:00","2024","05","28","07:00","","16.4","","12.3","","77","","0.0","","","","","","","","99.26","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-28 08:00","2024","05","28","08:00","","17.4","","12.5","","73","","0.0","","","","","","","","99.31","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-28 09:00","2024","05","28","09:00","","17.8","","12.0","","69","","0.0","","","","","","","","99.37","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-28 10:00","2024","05","28","10:00","","18.6","","11.9","","65","","0.0","","","","","","","","99.42","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-28 11:00","2024","05","28","11:00","","19.3","","12.1","","63","","0.0","","","","","","","","99.46","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-28 12:00","2024","05","28","12:00","","19.4","","13.4","","68","","0.3","","","","","","","","99.46","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-28 13:00","2024","05","28","13:00","","16.9","","13.4","","80","","0.4","","","","","","","","99.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-28 14:00","2024","05","28","14:00","","16.5","","14.4","","87","","0.8","","","","","","","","99.54","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-28 15:00","2024","05","28","15:00","","17.2","","14.4","","84","","0.0","","","","","","","","99.59","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-28 16:00","2024","05","28","16:00","","17.8","","13.2","","74","","0.0","","","","","","","","99.61","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-28 17:00","2024","05","28","17:00","","15.6","","13.7","","89","","0.5","","","","","","","","99.70","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-28 18:00","2024","05","28","18:00","","15.4","","14.0","","91","","0.5","","","","","","","","99.75","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-28 19:00","2024","05","28","19:00","","16.1","","14.7","","92","","0.4","","","","","","","","99.78","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-28 20:00","2024","05","28","20:00","","16.2","","15.0","","93","","0.0","","","","","","","","99.83","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-28 21:00","2024","05","28","21:00","","15.7","","13.7","","88","","0.0","","","","","","","","99.92","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-28 22:00","2024","05","28","22:00","","14.9","","13.5","","91","","0.0","","","","","","","","99.93","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-28 23:00","2024","05","28","23:00","","15.0","","13.5","","91","","0.0","","","","","","","","99.95","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-29 00:00","2024","05","29","00:00","","14.8","","12.9","","89","","0.0","","","","","","","","99.94","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-29 01:00","2024","05","29","01:00","","14.1","","11.8","","86","","0.0","","","","","","","","99.93","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-29 02:00","2024","05","29","02:00","","14.4","","11.9","","85","","0.0","","","","","","","","99.94","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-29 03:00","2024","05","29","03:00","","14.7","","11.6","","81","","0.0","","","","","","","","99.99","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-29 04:00","2024","05","29","04:00","","14.6","","12.2","","85","","0.0","","","","","","","","100.03","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-29 05:00","2024","05","29","05:00","","14.6","","11.5","","82","","0.1","","","","","","","","100.08","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-29 06:00","2024","05","29","06:00","","14.7","","11.2","","80","","0.0","","","","","","","","100.14","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-29 07:00","2024","05","29","07:00","","15.7","","11.2","","74","","0.0","","","","","","","","100.18","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-29 08:00","2024","05","29","08:00","","16.2","","7.9","","58","","0.0","","","","","","","","100.24","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-29 09:00","2024","05","29","09:00","","17.1","","6.2","","49","","0.0","","","","","","","","100.28","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-29 10:00","2024","05","29","10:00","","18.5","","6.2","","45","","0.0","","","","","","","","100.31","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-29 11:00","2024","05","29","11:00","","18.8","","5.4","","42","","0.0","","","","","","","","100.30","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-29 12:00","2024","05","29","12:00","","19.6","","5.9","","41","","0.0","","","","","","","","100.27","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-29 13:00","2024","05","29","13:00","","20.5","","5.4","","37","","0.0","","","","","","","","100.23","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-29 14:00","2024","05","29","14:00","","20.1","","2.8","","32","","0.0","","","","","","","","100.21","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-29 15:00","2024","05","29","15:00","","20.2","","2.2","","30","","0.0","","","","","","","","100.22","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-29 16:00","2024","05","29","16:00","","20.3","","4.7","","36","","0.0","","","","","","","","100.24","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-29 17:00","2024","05","29","17:00","","19.2","","4.2","","37","","0.0","","","","","","","","100.25","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-29 18:00","2024","05","29","18:00","","18.1","","5.0","","42","","0.0","","","","","","","","100.28","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-29 19:00","2024","05","29","19:00","","16.7","","3.9","","42","","0.0","","","","","","","","100.35","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-29 20:00","2024","05","29","20:00","","14.9","","1.5","","40","","0.0","","","","","","","","100.39","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-29 21:00","2024","05","29","21:00","","14.1","","0.4","","39","","0.0","","","","","","","","100.40","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-29 22:00","2024","05","29","22:00","","13.3","","1.0","","43","","0.0","","","","","","","","100.41","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-29 23:00","2024","05","29","23:00","","13.2","","1.5","","45","","0.0","","","","","","","","100.43","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-30 00:00","2024","05","30","00:00","","13.4","","2.2","","47","","0.0","","","","","","","","100.47","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-30 01:00","2024","05","30","01:00","","12.8","","2.0","","48","","0.0","","","","","","","","100.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-30 02:00","2024","05","30","02:00","","11.8","","2.4","","52","","0.0","","","","","","","","100.55","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-30 03:00","2024","05","30","03:00","","11.0","","2.6","","56","","0.0","","","","","","","","100.59","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-30 04:00","2024","05","30","04:00","","10.3","","3.5","","63","","0.0","","","","","","","","100.64","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-30 05:00","2024","05","30","05:00","","9.9","","3.9","","67","","0.0","","","","","","","","100.71","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-30 06:00","2024","05","30","06:00","","10.1","","4.6","","68","","0.0","","","","","","","","100.75","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-30 07:00","2024","05","30","07:00","","12.6","","3.0","","52","","0.0","","","","","","","","100.80","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-30 08:00","2024","05","30","08:00","","14.5","","2.8","","45","","0.0","","","","","","","","100.83","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-30 09:00","2024","05","30","09:00","","15.5","","1.2","","38","","0.0","","","","","","","","100.82","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-30 10:00","2024","05","30","10:00","","16.4","","0.4","","34","","0.0","","","","","","","","100.80","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-30 11:00","2024","05","30","11:00","","17.1","","-0.4","","31","","0.0","","","","","","","","100.78","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-30 12:00","2024","05","30","12:00","","18.4","","1.4","","32","","0.0","","","","","","","","100.73","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-30 13:00","2024","05","30","13:00","","19.2","","3.6","","36","","0.0","","","","","","","","100.69","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-30 14:00","2024","05","30","14:00","","19.2","","2.2","","32","","0.0","","","","","","","","100.68","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-30 15:00","2024","05","30","15:00","","18.1","","1.9","","34","","0.0","","","","","","","","100.68","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-30 16:00","2024","05","30","16:00","","18.3","","3.9","","39","","0.0","","","","","","","","100.70","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-30 17:00","2024","05","30","17:00","","17.9","","3.8","","39","","0.0","","","","","","","","100.69","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-30 18:00","2024","05","30","18:00","","18.6","","1.4","","31","","0.0","","","","","","","","100.71","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-30 19:00","2024","05","30","19:00","","17.9","","2.1","","35","","0.0","","","","","","","","100.71","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-30 20:00","2024","05","30","20:00","","15.9","","3.1","","42","","0.0","","","","","","","","100.74","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-30 21:00","2024","05","30","21:00","","15.3","","2.5","","42","","0.0","","","","","","","","100.81","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-30 22:00","2024","05","30","22:00","","14.1","","2.2","","44","","0.0","","","","","","","","100.82","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-30 23:00","2024","05","30","23:00","","13.6","","2.0","","45","","0.0","","","","","","","","100.84","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-31 00:00","2024","05","31","00:00","","13.2","","2.1","","47","","0.0","","","","","","","","100.85","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-31 01:00","2024","05","31","01:00","","12.1","","2.0","","50","","0.0","","","","","","","","100.83","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-31 02:00","2024","05","31","02:00","","11.7","","1.7","","50","","0.0","","","","","","","","100.81","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-31 03:00","2024","05","31","03:00","","11.5","","2.2","","53","","0.0","","","","","","","","100.86","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-31 04:00","2024","05","31","04:00","","10.2","","3.5","","63","","0.0","","","","","","","","100.92","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-31 05:00","2024","05","31","05:00","","9.2","","4.6","","73","","0.0","","","","","","","","101.00","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-31 06:00","2024","05","31","06:00","","10.4","","4.4","","66","","0.0","","","","","","","","101.10","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-31 07:00","2024","05","31","07:00","","12.4","","5.2","","61","","0.0","","","","","","","","101.16","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-31 08:00","2024","05","31","08:00","","15.6","","3.9","","45","","0.0","","","","","","","","101.18","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-31 09:00","2024","05","31","09:00","","17.1","","6.7","","50","","0.0","","","","","","","","101.18","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-31 10:00","2024","05","31","10:00","","18.5","","6.2","","45","","0.0","","","","","","","","101.15","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-31 11:00","2024","05","31","11:00","","19.7","","3.1","","33","","0.0","","","","","","","","101.12","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-31 12:00","2024","05","31","12:00","","20.7","","4.7","","35","","0.0","","","","","","","","101.06","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-31 13:00","2024","05","31","13:00","","21.1","","4.7","","34","","0.0","","","","","","","","101.00","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-31 14:00","2024","05","31","14:00","","22.0","","4.3","","31","","0.0","","","","","","","","100.96","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-31 15:00","2024","05","31","15:00","","22.1","","4.1","","31","","0.0","","","","","","","","100.91","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-31 16:00","2024","05","31","16:00","","22.6","","5.7","","33","","0.0","","","","","","","","100.87","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-31 17:00","2024","05","31","17:00","","22.1","","6.0","","35","","0.0","","","","","","","","100.84","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-31 18:00","2024","05","31","18:00","","21.2","","6.6","","39","","0.0","","","","","","","","100.81","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-31 19:00","2024","05","31","19:00","","20.0","","8.2","","47","","0.0","","","","","","","","100.78","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-31 20:00","2024","05","31","20:00","","18.7","","8.9","","53","","0.0","","","","","","","","100.77","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-31 21:00","2024","05","31","21:00","","17.5","","8.4","","55","","0.0","","","","","","","","100.80","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-31 22:00","2024","05","31","22:00","","15.5","","8.7","","64","","0.0","","","","","","","","100.84","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-31 23:00","2024","05","31","23:00","","15.0","","9.5","","70","","0.0","","","","","","","","100.90","","","","","","NA"
